Manufacturer,Shape,Model,Resolution,MegaPixel,FrameRate,PTZ,Infrared,Varifocal,SD Card Storage,Wifi,Onvif,PSIA,Audio In,Audio Out,PoE,UPnP,JPEG URL,MPEG4 URL,H264 URL,MJPEG URL,AUDIO URL,User Manual,Data sheet,Page Reference,Default Username,Default Password,Discontinued
IQinVision,Bullet,IQ763WI-V16,2048x1536,3.1,20FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/7-series_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Bullet,IQ763WI-W2,2048x1536,3.1,20FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/7-series_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQD51WV-F2,1280x720,1,30FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mini-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQD52WV-F2,1920x1080,2,30FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mini-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQD53WV-F2,2048x1536,3.1,20FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mini-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQM51WR-B5,1280x720,1,30FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mx-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQM52WR-B5,1920x1080,2,30FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mx-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Dome,IQM53WR-B5,2048x1536,3.1,20FPS,,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/Alliance-mx-II_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Bullet,IQR51NR-F9,1280x720,1,30FPS,,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/R5-series_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Bullet,IQR52NR-F9,1920x1080,2,30FPS,,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/R5-series_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
IQinVision,Bullet,IQR53NR-F9,2048x1536,3.1,20FPS,,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,now.jpg,None,now.mp4,now.jpg?snap=spush,Unknown,n/a,http://www.iqeye.com/sites/default/files/R5-series_datasheet.pdf,http://www.iqeye.com/products/product-selector-tool#,root,system,No
